VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,airport_fee
2,"1/1/2018, 2:35:45 AM","1/1/2018, 2:43:32 AM",1,1.68,1,N,13,231,1,7.5,0.5,0.5,1.76,0,0.3,10.56,-,-
2,"1/1/2018, 2:47:04 AM","1/1/2018, 2:59:53 AM",1,1.84,1,N,45,79,1,10,0.5,0.5,2.26,0,0.3,13.56,-,-
2,"1/1/2018, 2:17:40 AM","1/1/2018, 2:21:43 AM",1,0.91,1,N,238,151,1,5.5,0.5,0.5,1.36,0,0.3,8.16,-,-
2,"1/1/2018, 2:23:14 AM","1/1/2018, 2:29:44 AM",1,1.52,1,N,151,166,1,7.5,0.5,0.5,1.32,0,0.3,10.12,-,-
2,"1/1/2018, 2:34:34 AM","1/1/2018, 2:49:11 AM",1,3.51,1,N,151,141,2,13,0.5,0.5,0,0,0.3,14.3,-,-
1,"1/1/2018, 2:25:30 AM","1/1/2018, 2:52:28 AM",2,10.9,1,N,236,181,2,33.5,0.5,0.5,0,0,0.3,34.8,-,-
2,"1/1/2018, 2:06:57 AM","1/1/2018, 3:00:12 AM",1,7.73,1,N,249,146,2,35.5,0.5,0.5,0,0,0.3,36.8,-,-
1,"1/1/2018, 2:33:14 AM","1/1/2018, 2:50:19 AM",1,0.6,1,N,50,230,1,11,0.5,0.5,0,0,0.3,12.3,-,-
1,"1/1/2018, 2:52:03 AM","1/1/2018, 3:04:18 AM",1,2.9,1,N,230,151,2,11.5,0.5,0.5,0,0,0.3,12.8,-,-
2,"1/1/2018, 2:06:21 AM","1/1/2018, 2:20:51 AM",1,3.31,1,N,186,140,1,13,0.5,0.5,2.86,0,0.3,17.16,-,-
2,"1/1/2018, 2:28:00 AM","1/1/2018, 2:39:34 AM",1,3.37,1,N,263,42,1,11.5,0.5,0.5,2.56,0,0.3,15.36,-,-
2,"1/1/2018, 2:50:07 AM","1/1/2018, 2:58:18 AM",1,1.33,1,N,43,262,1,7.5,0.5,0.5,2.2,0,0.3,11,-,-
2,"1/1/2018, 2:16:14 AM","1/1/2018, 2:26:48 AM",1,2.33,1,N,140,170,1,10.5,0.5,0.5,2.36,0,0.3,14.16,-,-
2,"1/1/2018, 2:36:47 AM","1/1/2018, 2:42:31 AM",1,0.59,1,N,170,170,2,5.5,0.5,0.5,0,0,0.3,6.8,-,-
2,"1/1/2018, 2:50:33 AM","1/1/2018, 2:58:26 AM",1,1.12,1,N,170,233,1,7,0.5,0.5,1,0,0.3,9.3,-,-
1,"1/1/2018, 2:22:53 AM","1/1/2018, 2:27:55 AM",3,0.9,1,N,140,263,2,5.5,0.5,0.5,0,0,0.3,6.8,-,-
2,"1/1/2018, 2:15:02 AM","1/1/2018, 2:26:35 AM",1,2.61,1,N,43,137,2,10,0.5,0.5,0,0,0.3,11.3,-,-
2,"1/1/2018, 2:50:30 AM","1/1/2018, 3:15:33 AM",1,6.92,1,N,234,226,2,23.5,0.5,0.5,0,0,0.3,24.8,-,-
1,"1/1/2018, 2:59:05 AM","1/1/2018, 3:07:06 AM",2,1,1,N,107,224,1,6.5,0.5,0.5,2.3,0,0.3,10.1,-,-
2,"1/1/2018, 2:47:22 AM","1/1/2018, 3:02:27 AM",5,2.41,1,N,249,230,2,11.5,0.5,0.5,0,0,0.3,12.8,-,-
1,"1/1/2018, 2:11:55 AM","1/1/2018, 2:17:14 AM",1,1.6,1,N,141,233,1,6.5,0.5,0.5,1.17,0,0.3,8.97,-,-
1,"1/1/2018, 2:17:43 AM","1/1/2018, 2:31:16 AM",1,3.4,1,N,233,148,1,13.5,0.5,0.5,2.95,0,0.3,17.75,-,-
1,"1/1/2018, 2:35:12 AM","1/1/2018, 2:48:28 AM",1,2.3,1,N,79,170,1,11,0.5,0.5,2.45,0,0.3,14.75,-,-
1,"1/1/2018, 2:55:48 AM","1/1/2018, 3:07:52 AM",1,3.1,1,N,170,262,1,11.5,0.5,0.5,2,0,0.3,14.8,-,-
1,"1/1/2018, 2:30:54 AM","1/1/2018, 3:04:50 AM",1,7.7,1,N,24,114,1,28.5,0.5,0.5,7.45,0,0.3,37.25,-,-
2,"1/1/2018, 2:12:34 AM","1/1/2018, 2:15:52 AM",1,0.64,1,N,263,262,1,4.5,0.5,0.5,1.74,0,0.3,7.54,-,-
2,"1/1/2018, 2:19:05 AM","1/1/2018, 2:29:36 AM",1,3.57,1,N,262,107,2,12.5,0.5,0.5,0,0,0.3,13.8,-,-
2,"1/1/2018, 2:41:46 AM","1/1/2018, 2:44:58 AM",1,0.43,1,N,137,233,1,4,0.5,0.5,0.5,0,0.3,5.8,-,-
2,"1/1/2018, 2:53:01 AM","1/1/2018, 2:59:42 AM",1,1,1,N,137,79,1,6.5,0.5,0.5,1.56,0,0.3,9.36,-,-
1,"1/1/2018, 2:27:00 AM","1/1/2018, 2:36:11 AM",2,2.5,1,N,161,238,2,10,0.5,0.5,0,0,0.3,11.3,-,-
1,"1/1/2018, 2:37:39 AM","1/1/2018, 2:39:46 AM",2,0.6,1,N,238,238,2,4,0.5,0.5,0,0,0.3,5.3,-,-
1,"1/1/2018, 2:41:40 AM","1/1/2018, 2:46:03 AM",2,0.6,1,N,238,238,2,5,0.5,0.5,0,0,0.3,6.3,-,-
1,"1/1/2018, 2:46:51 AM","1/1/2018, 2:58:52 AM",2,3,1,N,238,141,2,11.5,0.5,0.5,0,0,0.3,12.8,-,-
1,"1/1/2018, 2:59:44 AM","1/1/2018, 3:04:14 AM",2,0.9,1,N,140,237,1,5,0.5,0.5,2,0,0.3,8.3,-,-
2,"1/1/2018, 2:25:20 AM","1/1/2018, 2:29:54 AM",1,0.97,1,N,142,238,1,6,0.5,0.5,1.46,0,0.3,8.76,-,-
2,"1/1/2018, 2:38:28 AM","1/1/2018, 3:00:23 AM",1,1.44,1,N,142,48,2,14,0.5,0.5,0,0,0.3,15.3,-,-
1,"1/1/2018, 2:41:10 AM","1/1/2018, 2:43:40 AM",4,0.7,1,N,193,145,2,4.5,0.5,0.5,0,0,0.3,5.8,-,-
2,"1/1/2018, 2:02:22 AM","1/1/2018, 2:09:14 AM",1,2.03,1,N,170,141,2,8,0.5,0.5,0,0,0.3,9.3,-,-
2,"1/1/2018, 2:11:38 AM","1/1/2018, 2:23:59 AM",1,6.61,1,N,141,87,1,19.5,0.5,0.5,4.16,0,0.3,24.96,-,-
2,"1/1/2018, 2:25:52 AM","1/1/2018, 2:38:34 AM",1,3.3,1,N,209,181,1,13,0.5,0.5,2.86,0,0.3,17.16,-,-
2,"1/1/2018, 2:44:22 AM","1/1/2018, 2:56:26 AM",1,2.63,1,N,25,61,1,11.5,0.5,0.5,10,0,0.3,22.8,-,-
1,"1/1/2018, 2:17:00 AM","1/1/2018, 3:01:37 AM",1,20.1,2,N,132,239,2,52,0,0.5,0,0,0.3,52.8,-,-
1,"1/1/2018, 2:21:28 AM","1/1/2018, 2:25:53 AM",1,0.9,1,N,238,166,1,5.5,0.5,0.5,2.2,0,0.3,9,-,-
1,"1/1/2018, 2:28:08 AM","1/1/2018, 2:45:11 AM",2,4.8,1,N,166,246,1,17.5,0.5,0.5,1.5,0,0.3,20.3,-,-
1,"1/1/2018, 2:08:43 AM","1/1/2018, 2:22:06 AM",1,2.7,1,N,114,68,1,11.5,0.5,0.5,2.5,0,0.3,15.3,-,-
1,"1/1/2018, 2:27:12 AM","1/1/2018, 2:57:00 AM",1,4.5,1,N,186,146,2,21,0.5,0.5,0,0,0.3,22.3,-,-
1,"1/1/2018, 2:58:26 AM","1/1/2018, 3:09:00 AM",1,2,1,N,146,7,2,9.5,0.5,0.5,0,0,0.3,10.8,-,-
2,"1/1/2018, 2:18:12 AM","1/1/2018, 2:26:01 AM",3,0.93,1,N,237,162,1,7,0.5,0.5,2.49,0,0.3,10.79,-,-
2,"1/1/2018, 2:30:58 AM","1/1/2018, 2:52:18 AM",4,6.61,1,N,161,13,1,22.5,0.5,0.5,4.76,0,0.3,28.56,-,-
2,"1/1/2018, 2:57:48 AM","1/1/2018, 3:36:40 AM",4,6.79,1,N,231,236,1,29.5,0.5,0.5,6.16,0,0.3,36.96,-,-
2,"1/1/2018, 1:59:20 AM","1/1/2018, 2:04:31 AM",5,1.01,1,N,137,170,1,5.5,0.5,0.5,1.2,0,0.3,8,-,-
2,"1/1/2018, 2:25:27 AM","1/1/2018, 2:29:29 AM",5,0.86,1,N,141,229,2,5,0.5,0.5,0,0,0.3,6.3,-,-
2,"1/1/2018, 2:32:28 AM","1/1/2018, 2:34:33 AM",5,0.33,1,N,229,162,1,3.5,0.5,0.5,0.96,0,0.3,5.76,-,-
2,"1/1/2018, 2:36:00 AM","1/1/2018, 2:58:51 AM",5,6.76,1,N,162,198,1,21.5,0.5,0.5,5.71,5.76,0.3,34.27,-,-
2,"1/1/2018, 2:25:39 AM","1/1/2018, 2:30:37 AM",1,0.72,1,N,79,144,1,5,0.5,0.5,1.26,0,0.3,7.56,-,-
2,"1/1/2018, 2:34:07 AM","1/1/2018, 2:45:08 AM",1,1.23,1,N,144,4,1,8.5,0.5,0.5,1.96,0,0.3,11.76,-,-
2,"1/1/2018, 2:48:57 AM","1/1/2018, 3:05:57 AM",1,4.54,1,N,4,231,2,17.5,0.5,0.5,0,0,0.3,18.8,-,-
2,"1/1/2018, 2:29:31 AM","1/1/2018, 2:59:40 AM",1,4.8,1,N,48,261,2,22.5,0.5,0.5,0,0,0.3,23.8,-,-
2,"1/1/2018, 2:05:35 AM","1/1/2018, 2:26:10 AM",2,0.79,1,N,161,170,2,12.5,0.5,0.5,0,0,0.3,13.8,-,-
2,"1/1/2018, 2:27:14 AM","1/1/2018, 3:14:51 AM",2,4.7,1,N,170,261,2,29.5,0.5,0.5,0,0,0.3,30.8,-,-
1,"1/1/2018, 2:10:31 AM","1/1/2018, 2:13:16 AM",1,0.6,1,N,229,161,2,4,0.5,0.5,0,0,0.3,5.3,-,-
1,"1/1/2018, 2:20:38 AM","1/1/2018, 2:31:17 AM",1,2.2,1,N,229,79,1,9.5,0.5,0.5,2,0,0.3,12.8,-,-
1,"1/1/2018, 2:38:18 AM","1/1/2018, 2:49:52 AM",3,1.4,1,N,79,211,1,9,0.5,0.5,2.05,0,0.3,12.35,-,-
1,"1/1/2018, 2:54:55 AM","1/1/2018, 3:10:00 AM",3,4.9,1,N,144,112,1,16.5,0.5,0.5,0,0,0.3,17.8,-,-
1,"1/1/2018, 2:12:54 AM","1/1/2018, 2:19:39 AM",1,2.2,1,N,141,263,1,8,0.5,0.5,1,0,0.3,10.3,-,-
1,"1/1/2018, 2:28:59 AM","1/1/2018, 2:32:52 AM",1,0.6,1,N,237,236,2,4.5,0.5,0.5,0,0,0.3,5.8,-,-
1,"1/1/2018, 2:42:42 AM","1/1/2018, 2:48:01 AM",2,0.6,1,N,237,141,1,5,0.5,0.5,1.85,0,0.3,8.15,-,-
1,"1/1/2018, 2:51:32 AM","1/1/2018, 3:05:40 AM",2,1.7,1,N,141,142,1,10.5,0.5,0.5,1.77,0,0.3,13.57,-,-
1,"1/1/2018, 2:55:06 AM","1/1/2018, 3:27:07 AM",1,20.5,2,N,132,231,1,52,0,0.5,10.55,0,0.3,63.35,-,-
2,"1/1/2018, 2:38:05 AM","1/1/2018, 2:54:03 AM",2,3.3,1,N,107,262,1,13.5,0.5,0.5,5.2,0,0.3,20,-,-
2,"1/1/2018, 2:58:38 AM","1/1/2018, 3:03:30 AM",3,0.83,1,N,141,141,1,5.5,0.5,0.5,1.36,0,0.3,8.16,-,-
2,"1/1/2018, 2:11:55 AM","1/1/2018, 2:23:00 AM",1,2.21,1,N,50,239,1,10,0.5,0.5,2.26,0,0.3,13.56,-,-
2,"1/1/2018, 2:29:10 AM","1/1/2018, 3:02:42 AM",2,9.24,1,N,143,33,1,31,0.5,0.5,2.5,0,0.3,34.8,-,-
2,"1/1/2018, 2:01:00 AM","1/1/2018, 2:10:39 AM",1,2.02,1,N,151,75,2,9,0.5,0.5,0,0,0.3,10.3,-,-
2,"1/1/2018, 2:18:19 AM","1/1/2018, 2:22:27 AM",1,0.81,1,N,237,236,1,5,0.5,0.5,1.26,0,0.3,7.56,-,-
2,"1/1/2018, 2:27:29 AM","1/1/2018, 2:33:27 AM",1,1,1,N,237,262,1,6,0.5,0.5,1.46,0,0.3,8.76,-,-
2,"1/1/2018, 2:39:31 AM","1/1/2018, 2:50:04 AM",1,2.3,1,N,262,151,1,10,0.5,0.5,2.26,0,0.3,13.56,-,-
2,"1/1/2018, 2:19:18 AM","1/1/2018, 2:34:09 AM",2,3.44,1,N,132,10,2,14.5,0.5,0.5,0,0,0.3,15.8,-,-
2,"1/1/2018, 2:20:36 AM","1/1/2018, 2:51:12 AM",3,6.1,1,N,144,239,1,24.5,0.5,0.5,3.87,0,0.3,29.67,-,-
2,"1/1/2018, 2:52:14 AM","1/1/2018, 3:02:15 AM",3,2.52,1,N,239,152,1,10,0.5,0.5,2.26,0,0.3,13.56,-,-
2,"1/1/2018, 2:24:24 AM","1/1/2018, 2:45:11 AM",1,2.12,1,N,237,170,1,14,0.5,0.5,3.06,0,0.3,18.36,-,-
1,"1/1/2018, 2:20:14 AM","1/1/2018, 2:23:42 AM",1,0.7,1,N,90,249,1,4.5,0.5,0.5,1.15,0,0.3,6.95,-,-
1,"1/1/2018, 2:35:32 AM","1/1/2018, 2:54:37 AM",2,5.5,1,N,107,112,2,19,0.5,0.5,0,0,0.3,20.3,-,-
1,"1/1/2018, 2:56:41 AM","1/1/2018, 3:11:30 AM",2,2.7,1,N,112,37,1,12,0.5,0.5,2.65,0,0.3,15.95,-,-
